"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","83.4",2003,"","Ministry of Transport and Communications.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","84",2004,"","Ministry of Transport and Communications.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","85.17",2005,"","Ministry of Transport and Communications.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","87.8",2006,"","GSMA.","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","95",2009,"","Ministry of Transport and Communications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","98.9",2010,"","Ministry of Transport and Communications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","98",2011,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","99.8",2012,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2013,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2014,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2015,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2016,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2017,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2018,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2019,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2020,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2021,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2022,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",17,"ARM","Armenia","100",2023,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","92",2001,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","92",2004,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","96",2005,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","96",2006,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","98",2007,"","","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","98",2008,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","98.65",2009,"","CITC","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.1",2010,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.33",2011,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2012,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.72",2013,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2014,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2015,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2016,"","Communications and Information Technology Commission (CITC)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2017,"","Communications and Information Technology Commission (CITC)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.42",2018,"","CITC","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.99",2019,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.99",2020,"","Communications, Space & Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","99.99",2021,"","Communications, Space & Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
194,"i271pop","At least 2G",,"%",18,"SAU","Saudi Arabia","100",2022,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
